2025-02-11 22:31:57,044 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\nsorr\\Desktop\\IA PROJECT\\venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSerif-Italic.ttf', name='DejaVu Serif', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-02-11 22:31:57,044 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\nsorr\\Desktop\\IA PROJECT\\venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXGeneralBol.ttf', name='STIXGeneral', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-02-11 22:31:57,044 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\nsorr\\Desktop\\IA PROJECT\\venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizFourSymBol.ttf', name='STIXSizeFourSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-02-11 22:31:57,044 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\nsorr\\Desktop\\IA PROJECT\\venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizFourSymReg.ttf', name='STIXSizeFourSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-02-11 22:31:57,044 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\nsorr\\Desktop\\IA PROJECT\\venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizTwoSymReg.ttf', name='STIXSizeTwoSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-02-11 22:31:57,044 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\nsorr\\Desktop\\IA PROJECT\\venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans-Bold.ttf', name='DejaVu Sans', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 0.33499999999999996
2025-02-11 22:31:57,044 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\nsorr\\Desktop\\IA PROJECT\\venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans-Oblique.ttf', name='DejaVu Sans', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 1.05
2025-02-11 22:31:57,044 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\nsorr\\Desktop\\IA PROJECT\\venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSerif-Bold.ttf', name='DejaVu Serif', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-02-11 22:31:57,044 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\nsorr\\Desktop\\IA PROJECT\\venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXNonUniBolIta.ttf', name='STIXNonUnicode', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-02-11 22:31:57,044 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\nsorr\\Desktop\\IA PROJECT\\venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSerif.ttf', name='DejaVu Serif', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-02-11 22:31:57,044 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\nsorr\\Desktop\\IA PROJECT\\venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizOneSymReg.ttf', name='STIXSizeOneSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
